gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,MonthlyCharges,Churn,gender_enc,Dependents_enc,PhoneService_enc,MultipleLines_enc,InternetService_enc,Churn_enc,Contract_One year,Contract_Two year,tenure_scaled,MonthlyCharges_scaled,Segment_Label,Segment_0,Segment_1,Segment_2,Segment_3
Male,1,No,48,Yes,No,Fiber optic,91,No,1,0,1,0,1,0,True,False,0.6364125111626608,0.8721055668643357,"Loyal, High-Spend",False,False,True,False
Male,0,No,72,Yes,Yes,Fiber optic,110,No,1,0,1,1,1,0,False,True,1.6137012404433893,1.5035547876669937,"Loyal, High-Spend",False,False,True,False
Male,0,Yes,3,Yes,Yes,Fiber optic,90,No,1,1,1,1,1,0,False,False,-1.1960038562387048,0.8388713973484064,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,Yes,72,Yes,No,DSL,96,No,0,1,1,0,0,0,True,False,1.6137012404433893,1.0382764144439829,"Loyal, High-Spend",False,False,True,False
Male,0,No,18,Yes,No,Fiber optic,84,No,1,0,1,0,1,0,False,True,-0.5851984004382496,0.6394663802528302,"New, High-Spend (At-Risk)",True,False,False,False
Male,1,No,72,No,No,DSL,63,No,1,0,0,0,0,0,False,False,1.6137012404433893,-0.0584511795816865,"Loyal, High-Spend",False,False,True,False
Female,1,No,32,Yes,No,Fiber optic,86,Yes,0,0,1,0,1,1,False,True,-0.0151133083578247,0.7059347192846889,"New, High-Spend (At-Risk)",True,False,False,False
Female,1,No,13,Yes,No,DSL,82,Yes,0,0,1,0,0,1,False,False,-0.7888002190384014,0.5729980412209714,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,Yes,7,No,No,DSL,30,No,0,1,0,0,0,0,True,False,-1.0331224013585834,-1.1551787736073555,"New, Low-Spend",False,True,False,False
Female,0,Yes,6,Yes,Yes,Fiber optic,56,Yes,0,1,1,1,1,1,False,True,-1.0738427650786138,-0.291090366193192,"New, Low-Spend",False,True,False,False
Female,0,No,4,Yes,Yes,Fiber optic,55,No,0,0,1,1,1,0,False,False,-1.1552834925186746,-0.3243245357091214,"New, Low-Spend",False,True,False,False
Female,0,Yes,13,Yes,Yes,Fiber optic,20,No,0,1,1,1,1,0,False,False,-0.7888002190384014,-1.4875204687666492,"New, Low-Spend",False,True,False,False
Male,0,No,64,Yes,Yes,DSL,104,No,1,0,1,1,0,0,False,True,1.2879383306831464,1.3041497705714176,"Loyal, High-Spend",False,False,True,False
Female,0,No,17,Yes,Yes,DSL,70,No,0,0,1,1,0,0,False,True,-0.62591876415828,0.174188007029819,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,Yes,40,No,Yes,Fiber optic,51,No,0,1,0,1,1,0,True,False,0.3106496014024181,-0.4572612137728389,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,0,Yes,11,No,No,DSL,51,No,0,1,0,0,0,0,False,True,-0.8702409464784621,-0.4572612137728389,"New, Low-Spend",False,True,False,False
Male,0,No,5,Yes,No,Fiber optic,20,No,1,0,1,0,1,0,False,False,-1.1145631287986442,-1.4875204687666492,"New, Low-Spend",False,True,False,False
Female,0,Yes,23,Yes,No,Fiber optic,86,No,0,1,1,0,1,0,False,False,-0.3815965818380978,0.7059347192846889,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,68,Yes,Yes,Fiber optic,77,No,1,0,1,1,1,0,False,True,1.4508197855632678,0.4068271936413246,"Loyal, High-Spend",False,False,True,False
Female,0,No,1,Yes,Yes,DSL,79,No,0,0,1,1,0,0,False,True,-1.2774445836787656,0.4732955326731833,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,Yes,72,Yes,No,Fiber optic,88,No,1,1,1,0,1,0,False,False,1.6137012404433893,0.7724030583165477,"Loyal, High-Spend",False,False,True,False
Female,0,No,57,No,Yes,Fiber optic,41,No,0,0,0,1,1,0,False,False,1.002895784642934,-0.7896029089321326,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,1,No,60,Yes,No,DSL,116,No,0,0,1,0,0,0,True,False,1.125056875803025,1.7029598047625698,"Loyal, High-Spend",False,False,True,False
Male,1,No,6,Yes,No,DSL,45,No,1,0,1,0,0,0,False,False,-1.0738427650786138,-0.6566662308684151,"New, Low-Spend",False,True,False,False
Male,0,Yes,55,Yes,Yes,Fiber optic,90,No,1,1,1,1,1,0,True,False,0.9214550572028734,0.8388713973484064,"Loyal, High-Spend",False,False,True,False
Female,1,No,72,Yes,No,DSL,110,No,0,0,1,0,0,0,False,True,1.6137012404433893,1.5035547876669937,"Loyal, High-Spend",False,False,True,False
Male,0,No,70,Yes,No,DSL,68,No,1,0,1,0,0,0,False,False,1.5322605130033284,0.1077196679979603,"Loyal, High-Spend",False,False,True,False
Male,0,Yes,17,Yes,Yes,Fiber optic,89,Yes,1,1,1,1,1,1,False,False,-0.62591876415828,0.805637227832477,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,9,Yes,Yes,Fiber optic,60,No,1,0,1,1,1,0,False,False,-0.9516816739185228,-0.1581536881294745,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,Yes,51,Yes,Yes,Fiber optic,60,No,1,1,1,1,1,0,False,False,0.758573602322752,-0.1581536881294745,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,0,Yes,67,Yes,Yes,Fiber optic,70,No,0,1,1,1,1,0,True,False,1.4100994218432374,0.174188007029819,"Loyal, High-Spend",False,False,True,False
Female,0,No,1,Yes,No,DSL,76,Yes,0,0,1,0,0,1,False,False,-1.2774445836787656,0.3735930241253952,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,3,No,Yes,DSL,25,Yes,0,0,0,1,0,1,True,False,-1.1960038562387048,-1.3213496211870024,"New, Low-Spend",False,True,False,False
Female,0,No,6,No,No,Fiber optic,51,No,0,0,0,0,1,0,False,False,-1.0738427650786138,-0.4572612137728389,"New, Low-Spend",False,True,False,False
Female,0,Yes,10,Yes,No,Fiber optic,66,No,0,1,1,0,1,0,False,False,-0.9109613101984924,0.0412513289661016,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,21,Yes,No,DSL,86,No,0,0,1,0,0,0,True,False,-0.4630373092781585,0.7059347192846889,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,13,Yes,No,DSL,94,Yes,0,0,1,0,0,1,False,True,-0.7888002190384014,0.971808075412124,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,51,Yes,No,DSL,75,No,1,0,1,0,0,0,False,False,0.758573602322752,0.3403588546094659,"Loyal, High-Spend",False,False,True,False
Male,0,No,25,Yes,No,Fiber optic,21,No,1,0,1,0,1,0,False,False,-0.3001558543980371,-1.45428629925072,"New, Low-Spend",False,True,False,False
Female,0,Yes,71,Yes,No,DSL,20,No,0,1,1,0,0,0,False,False,1.5729808767233588,-1.4875204687666492,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,0,No,3,Yes,No,DSL,75,No,0,0,1,0,0,0,False,False,-1.1960038562387048,0.3403588546094659,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,1,Yes,No,DSL,80,Yes,1,0,1,0,0,1,False,False,-1.2774445836787656,0.5065297021891128,"New, High-Spend (At-Risk)",True,False,False,False
Male,1,No,65,Yes,Yes,DSL,99,No,1,0,1,1,0,0,True,False,1.3286586944031769,1.1379789229917707,"Loyal, High-Spend",False,False,True,False
Male,0,Yes,65,Yes,No,DSL,72,Yes,1,1,1,0,0,1,True,False,1.3286586944031769,0.2406563460616778,"Loyal, High-Spend",False,False,True,False
Female,0,No,64,Yes,No,DSL,24,No,0,0,1,0,0,0,False,False,1.2879383306831464,-1.3545837907029317,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,0,No,38,Yes,Yes,Fiber optic,71,No,1,0,1,1,1,0,False,False,0.2292088739623573,0.2074221765457484,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,56,Yes,No,DSL,110,No,0,0,1,0,0,0,False,False,0.9621754209229036,1.5035547876669937,"Loyal, High-Spend",False,False,True,False
Female,0,Yes,72,Yes,No,DSL,20,No,0,1,1,0,0,0,False,True,1.6137012404433893,-1.4875204687666492,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,0,Yes,9,Yes,No,Fiber optic,69,No,0,1,1,0,1,0,False,False,-0.9516816739185228,0.1409538375138897,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,38,Yes,No,DSL,20,No,0,0,1,0,0,0,True,False,0.2292088739623573,-1.4875204687666492,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,0,Yes,44,Yes,No,Fiber optic,55,No,1,1,1,0,1,0,False,False,0.4735310562825394,-0.3243245357091214,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,0,No,71,Yes,No,Fiber optic,80,No,1,0,1,0,1,0,True,False,1.5729808767233588,0.5065297021891128,"Loyal, High-Spend",False,False,True,False
Female,0,No,57,Yes,No,DSL,100,No,0,0,1,0,0,0,False,False,1.002895784642934,1.1712130925077,"Loyal, High-Spend",False,False,True,False
Female,0,No,43,No,Yes,Fiber optic,49,Yes,0,0,0,1,1,1,False,False,0.4328106925625091,-0.5237295528046976,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,0,No,17,Yes,Yes,DSL,20,No,0,0,1,1,0,0,False,False,-0.62591876415828,-1.4875204687666492,"New, Low-Spend",False,True,False,False
Male,0,No,7,Yes,Yes,DSL,87,Yes,1,0,1,1,0,1,False,False,-1.0331224013585834,0.7391688888006183,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,2,Yes,No,DSL,80,Yes,0,0,1,0,0,1,True,False,-1.2367242199587352,0.5065297021891128,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,50,Yes,No,Fiber optic,25,No,1,0,1,0,1,0,False,False,0.7178532386027215,-1.3213496211870024,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,0,No,72,Yes,No,DSL,83,No,0,0,1,0,0,0,False,False,1.6137012404433893,0.6062322107369008,"Loyal, High-Spend",False,False,True,False
Female,0,Yes,13,Yes,No,Fiber optic,89,No,0,1,1,0,1,0,False,False,-0.7888002190384014,0.805637227832477,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,19,Yes,No,DSL,70,No,1,0,1,0,0,0,False,False,-0.5444780367182193,0.174188007029819,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,Yes,30,Yes,No,Fiber optic,21,No,1,1,1,0,1,0,False,False,-0.0965540357978854,-1.45428629925072,"New, Low-Spend",False,True,False,False
Female,0,No,58,Yes,No,DSL,106,Yes,0,0,1,0,0,1,False,False,1.0436161483629645,1.3706181096032763,"Loyal, High-Spend",False,False,True,False
Male,0,Yes,7,Yes,No,Fiber optic,21,No,1,1,1,0,1,0,False,False,-1.0331224013585834,-1.45428629925072,"New, Low-Spend",False,True,False,False
Male,0,Yes,55,Yes,No,DSL,20,No,1,1,1,0,0,0,False,False,0.9214550572028734,-1.4875204687666492,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,0,Yes,15,Yes,Yes,DSL,20,No,1,1,1,1,0,0,False,False,-0.7073594915983407,-1.4875204687666492,"New, Low-Spend",False,True,False,False
Male,0,Yes,68,Yes,Yes,Fiber optic,89,No,1,1,1,1,1,0,False,False,1.4508197855632678,0.805637227832477,"Loyal, High-Spend",False,False,True,False
Female,0,No,54,Yes,No,DSL,100,Yes,0,0,1,0,0,1,False,False,0.880734693482843,1.1712130925077,"Loyal, High-Spend",False,False,True,False
Female,0,No,25,No,Yes,DSL,48,No,0,0,0,1,0,0,False,False,-0.3001558543980371,-0.556963722320627,"New, Low-Spend",False,True,False,False
Female,0,No,1,Yes,No,DSL,84,Yes,0,0,1,0,0,1,False,False,-1.2774445836787656,0.6394663802528302,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,72,Yes,No,DSL,21,No,1,0,1,0,0,0,False,False,1.6137012404433893,-1.45428629925072,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,0,No,63,Yes,No,DSL,72,No,1,0,1,0,0,0,False,False,1.247217966963116,0.2406563460616778,"Loyal, High-Spend",False,False,True,False
Male,0,Yes,42,Yes,Yes,Fiber optic,20,No,1,1,1,1,1,0,True,False,0.3920903288424788,-1.4875204687666492,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,1,No,37,No,No,DSL,37,No,1,0,0,0,0,0,True,False,0.188488510242327,-0.92253958699585,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,0,No,4,Yes,Yes,Fiber optic,20,Yes,0,0,1,1,1,1,False,False,-1.1552834925186746,-1.4875204687666492,"New, Low-Spend",False,True,False,False
Male,0,No,13,Yes,Yes,Fiber optic,19,No,1,0,1,1,1,0,True,False,-0.7888002190384014,-1.5207546382825785,"New, Low-Spend",False,True,False,False
Female,0,No,3,Yes,Yes,Fiber optic,21,No,0,0,1,1,1,0,False,False,-1.1960038562387048,-1.45428629925072,"New, Low-Spend",False,True,False,False
Female,0,No,1,Yes,No,Fiber optic,51,Yes,0,0,1,0,1,1,False,True,-1.2774445836787656,-0.4572612137728389,"New, Low-Spend",False,True,False,False
Female,0,No,68,Yes,Yes,Fiber optic,90,No,0,0,1,1,1,0,False,False,1.4508197855632678,0.8388713973484064,"Loyal, High-Spend",False,False,True,False
Male,0,No,10,Yes,No,DSL,60,No,1,0,1,0,0,0,True,False,-0.9109613101984924,-0.1581536881294745,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,Yes,62,Yes,No,DSL,81,No,1,1,1,0,0,0,False,True,1.2064976032430856,0.5397638717050421,"Loyal, High-Spend",False,False,True,False
Male,0,No,49,Yes,Yes,Fiber optic,20,No,1,0,1,1,1,0,False,False,0.6771328748826912,-1.4875204687666492,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,0,Yes,46,Yes,No,Fiber optic,20,No,1,1,1,0,1,0,True,False,0.5549717837226001,-1.4875204687666492,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,0,No,52,No,No,DSL,64,No,1,0,0,0,0,0,False,False,0.7992939660427822,-0.0252170100657571,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,0,Yes,26,Yes,Yes,DSL,82,No,0,1,1,1,0,0,False,False,-0.2594354906780068,0.5729980412209714,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,Yes,8,Yes,No,DSL,20,No,0,1,1,0,0,0,False,True,-0.9924020376385532,-1.4875204687666492,"New, Low-Spend",False,True,False,False
Female,0,No,2,Yes,No,DSL,76,Yes,0,0,1,0,0,1,False,False,-1.2367242199587352,0.3735930241253952,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,Yes,69,Yes,No,DSL,20,No,0,1,1,0,0,0,False,False,1.4915401492832985,-1.4875204687666492,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,0,No,4,No,Yes,DSL,29,No,0,0,0,1,0,0,False,True,-1.1552834925186746,-1.188412943123285,"New, Low-Spend",False,True,False,False
Male,0,No,11,Yes,No,Fiber optic,76,No,1,0,1,0,1,0,False,False,-0.8702409464784621,0.3735930241253952,"New, High-Spend (At-Risk)",True,False,False,False
Male,1,No,9,Yes,Yes,Fiber optic,49,No,1,0,1,1,1,0,False,False,-0.9516816739185228,-0.5237295528046976,"New, Low-Spend",False,True,False,False
Female,0,No,29,Yes,No,DSL,69,Yes,0,0,1,0,0,1,False,True,-0.1372743995179157,0.1409538375138897,"New, High-Spend (At-Risk)",True,False,False,False
Male,1,Yes,60,Yes,No,DSL,93,No,1,1,1,0,0,0,False,False,1.125056875803025,0.9385739058961944,"Loyal, High-Spend",False,False,True,False
Male,1,No,27,No,No,DSL,31,Yes,1,0,0,0,0,1,True,False,-0.2187151269579764,-1.1219446040914265,"New, Low-Spend",False,True,False,False
Male,0,Yes,57,Yes,No,DSL,20,No,1,1,1,0,0,0,False,False,1.002895784642934,-1.4875204687666492,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,0,Yes,1,Yes,Yes,DSL,74,Yes,0,1,1,1,0,1,False,True,-1.2774445836787656,0.3071246850935365,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,1,Yes,No,DSL,92,Yes,0,0,1,0,0,1,False,False,-1.2774445836787656,0.9053397363802652,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,37,Yes,No,DSL,20,No,0,0,1,0,0,0,False,False,0.188488510242327,-1.4875204687666492,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,1,Yes,72,No,Yes,Fiber optic,65,No,1,1,0,1,1,0,False,False,1.6137012404433893,0.0080171594501722,"Loyal, High-Spend",False,False,True,False
Female,0,Yes,31,Yes,No,Fiber optic,91,Yes,0,1,1,0,1,1,False,False,-0.055833672077855,0.8721055668643357,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,52,Yes,Yes,Fiber optic,59,No,0,0,1,1,1,0,False,True,0.7992939660427822,-0.1913878576454039,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,1,No,48,Yes,Yes,DSL,59,No,0,0,1,1,0,0,False,True,0.6364125111626608,-0.1913878576454039,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,0,No,22,Yes,No,DSL,89,Yes,0,0,1,0,0,1,False,False,-0.4223169455581282,0.805637227832477,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,13,Yes,No,DSL,75,Yes,0,0,1,0,0,1,False,False,-0.7888002190384014,0.3403588546094659,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,6,Yes,No,DSL,80,No,1,0,1,0,0,0,False,False,-1.0738427650786138,0.5065297021891128,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,7,Yes,Yes,Fiber optic,54,No,0,0,1,1,1,0,True,False,-1.0331224013585834,-0.3575587052250508,"New, Low-Spend",False,True,False,False
Female,0,Yes,71,Yes,Yes,Fiber optic,109,No,0,1,1,1,1,0,False,False,1.5729808767233588,1.4703206181510644,"Loyal, High-Spend",False,False,True,False
Male,0,Yes,3,Yes,No,DSL,70,Yes,1,1,1,0,0,1,False,True,-1.1960038562387048,0.174188007029819,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,Yes,48,Yes,Yes,Fiber optic,64,No,1,1,1,1,1,0,False,False,0.6364125111626608,-0.0252170100657571,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,0,Yes,9,Yes,No,DSL,55,No,1,1,1,0,0,0,True,False,-0.9516816739185228,-0.3243245357091214,"New, Low-Spend",False,True,False,False
Male,1,No,7,Yes,Yes,DSL,74,Yes,1,0,1,1,0,1,False,True,-1.0331224013585834,0.3071246850935365,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,Yes,18,No,No,DSL,35,Yes,0,1,0,0,0,1,False,False,-0.5851984004382496,-0.9890079260277088,"New, Low-Spend",False,True,False,False
Male,1,No,11,Yes,No,Fiber optic,60,No,1,0,1,0,1,0,True,False,-0.8702409464784621,-0.1581536881294745,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,9,Yes,No,Fiber optic,85,No,0,0,1,0,1,0,False,False,-0.9516816739185228,0.6727005497687596,"New, High-Spend (At-Risk)",True,False,False,False
Male,1,No,10,Yes,Yes,Fiber optic,79,Yes,1,0,1,1,1,1,True,False,-0.9109613101984924,0.4732955326731833,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,1,Yes,Yes,DSL,20,No,1,0,1,1,0,0,False,True,-1.2774445836787656,-1.4875204687666492,"New, Low-Spend",False,True,False,False
Female,1,No,26,Yes,Yes,DSL,85,Yes,0,0,1,1,0,1,False,True,-0.2594354906780068,0.6727005497687596,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,7,Yes,No,DSL,44,No,1,0,1,0,0,0,False,True,-1.0331224013585834,-0.6899004003843444,"New, Low-Spend",False,True,False,False
Female,0,No,46,Yes,No,DSL,104,No,0,0,1,0,0,0,False,False,0.5549717837226001,1.3041497705714176,"Loyal, High-Spend",False,False,True,False
Male,0,Yes,27,Yes,No,DSL,26,No,1,1,1,0,0,0,False,True,-0.2187151269579764,-1.288115451671073,"New, Low-Spend",False,True,False,False
Male,0,No,1,Yes,No,Fiber optic,70,Yes,1,0,1,0,1,1,False,False,-1.2774445836787656,0.174188007029819,"New, High-Spend (At-Risk)",True,False,False,False
Female,1,No,40,No,No,DSL,56,Yes,0,0,0,0,0,1,False,False,0.3106496014024181,-0.291090366193192,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,0,Yes,49,Yes,No,DSL,75,Yes,1,1,1,0,0,1,False,True,0.6771328748826912,0.3403588546094659,"Loyal, High-Spend",False,False,True,False
Male,0,No,68,Yes,Yes,DSL,108,Yes,1,0,1,1,0,1,False,True,1.4508197855632678,1.437086448635135,"Loyal, High-Spend",False,False,True,False
Female,0,Yes,18,Yes,No,DSL,58,No,0,1,1,0,0,0,False,False,-0.5851984004382496,-0.2246220271613333,"New, High-Spend (At-Risk)",True,False,False,False
Female,1,No,28,Yes,Yes,Fiber optic,106,Yes,0,0,1,1,1,1,True,False,-0.1779947632379461,1.3706181096032763,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,72,Yes,No,DSL,101,No,0,0,1,0,0,0,True,False,1.6137012404433893,1.2044472620236295,"Loyal, High-Spend",False,False,True,False
Female,0,No,62,Yes,No,Fiber optic,85,No,0,0,1,0,1,0,True,False,1.2064976032430856,0.6727005497687596,"Loyal, High-Spend",False,False,True,False
Female,0,Yes,34,Yes,No,DSL,25,No,0,1,1,0,0,0,False,False,0.0663274190822359,-1.3213496211870024,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,0,No,46,Yes,No,Fiber optic,56,No,0,0,1,0,1,0,False,False,0.5549717837226001,-0.291090366193192,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,0,No,31,Yes,No,DSL,82,No,1,0,1,0,0,0,False,False,-0.055833672077855,0.5729980412209714,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,27,Yes,Yes,Fiber optic,100,No,1,0,1,1,1,0,False,True,-0.2187151269579764,1.1712130925077,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,Yes,30,Yes,Yes,Fiber optic,54,No,1,1,1,1,1,0,False,False,-0.0965540357978854,-0.3575587052250508,"New, Low-Spend",False,True,False,False
Male,0,Yes,11,Yes,No,Fiber optic,86,No,1,1,1,0,1,0,False,True,-0.8702409464784621,0.7059347192846889,"New, High-Spend (At-Risk)",True,False,False,False
Female,1,No,46,Yes,No,DSL,110,Yes,0,0,1,0,0,1,True,False,0.5549717837226001,1.5035547876669937,"Loyal, High-Spend",False,False,True,False
Female,0,No,44,Yes,Yes,Fiber optic,50,No,0,0,1,1,1,0,False,False,0.4735310562825394,-0.4904953832887682,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,0,No,42,Yes,Yes,DSL,68,No,0,0,1,1,0,0,False,False,0.3920903288424788,0.1077196679979603,"Loyal, High-Spend",False,False,True,False
Male,0,No,18,Yes,Yes,Fiber optic,50,Yes,1,0,1,1,1,1,False,False,-0.5851984004382496,-0.4904953832887682,"New, Low-Spend",False,True,False,False
Female,0,No,50,Yes,Yes,DSL,19,No,0,0,1,1,0,0,True,False,0.7178532386027215,-1.5207546382825785,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,0,Yes,7,Yes,Yes,Fiber optic,51,No,0,1,1,1,1,0,False,False,-1.0331224013585834,-0.4572612137728389,"New, Low-Spend",False,True,False,False
Female,0,Yes,66,Yes,No,DSL,90,No,0,1,1,0,0,0,False,False,1.369379058123207,0.8388713973484064,"Loyal, High-Spend",False,False,True,False
Female,0,Yes,26,No,No,DSL,46,No,0,1,0,0,0,0,False,False,-0.2594354906780068,-0.6234320613524857,"New, Low-Spend",False,True,False,False
Male,0,No,1,Yes,No,DSL,69,Yes,1,0,1,0,0,1,True,False,-1.2774445836787656,0.1409538375138897,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,67,Yes,No,DSL,93,No,1,0,1,0,0,0,False,False,1.4100994218432374,0.9385739058961944,"Loyal, High-Spend",False,False,True,False
Female,0,No,26,Yes,Yes,DSL,100,No,0,0,1,1,0,0,False,False,-0.2594354906780068,1.1712130925077,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,52,Yes,No,DSL,95,No,0,0,1,0,0,0,False,False,0.7992939660427822,1.0050422449280532,"Loyal, High-Spend",False,False,True,False
Female,0,Yes,12,Yes,No,DSL,77,No,0,1,1,0,0,0,False,False,-0.8295205827584317,0.4068271936413246,"New, High-Spend (At-Risk)",True,False,False,False
Male,1,No,10,Yes,Yes,Fiber optic,73,Yes,1,0,1,1,1,1,False,False,-0.9109613101984924,0.2738905155776072,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,No,1,Yes,No,Fiber optic,44,No,0,0,1,0,1,0,False,False,-1.2774445836787656,-0.6899004003843444,"New, Low-Spend",False,True,False,False
Female,1,No,47,Yes,No,DSL,67,No,0,0,1,0,0,0,False,True,0.5956921474426305,0.0744854984820309,"Loyal, High-Spend",False,False,True,False
Male,0,No,57,Yes,Yes,Fiber optic,90,No,1,0,1,1,1,0,False,False,1.002895784642934,0.8388713973484064,"Loyal, High-Spend",False,False,True,False
Female,0,No,1,Yes,No,DSL,71,Yes,0,0,1,0,0,1,True,False,-1.2774445836787656,0.2074221765457484,"New, High-Spend (At-Risk)",True,False,False,False
Male,1,No,72,Yes,Yes,Fiber optic,114,No,1,0,1,1,1,0,False,False,1.6137012404433893,1.6364914657307112,"Loyal, High-Spend",False,False,True,False
Female,1,No,45,No,No,Fiber optic,34,No,0,0,0,0,1,0,True,False,0.5142514200025698,-1.0222420955436382,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,0,No,38,Yes,Yes,Fiber optic,20,No,0,0,1,1,1,0,False,False,0.2292088739623573,-1.4875204687666492,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,0,Yes,1,Yes,No,Fiber optic,90,No,1,1,1,0,1,0,False,False,-1.2774445836787656,0.8388713973484064,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,Yes,17,Yes,No,DSL,81,No,1,1,1,0,0,0,False,False,-0.62591876415828,0.5397638717050421,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,Yes,59,Yes,Yes,DSL,76,No,0,1,1,1,0,0,True,False,1.0843365120829946,0.3735930241253952,"Loyal, High-Spend",False,False,True,False
Male,0,No,15,Yes,Yes,DSL,101,Yes,1,0,1,1,0,1,False,False,-0.7073594915983407,1.2044472620236295,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,32,Yes,Yes,DSL,73,No,1,0,1,1,0,0,True,False,-0.0151133083578247,0.2738905155776072,"New, High-Spend (At-Risk)",True,False,False,False
Male,0,No,43,Yes,Yes,Fiber optic,20,No,1,0,1,1,1,0,False,True,0.4328106925625091,-1.4875204687666492,"Loyal, Low-Spend (Stable)",False,False,False,True
Male,1,No,71,Yes,Yes,Fiber optic,25,No,1,0,1,1,1,0,False,False,1.5729808767233588,-1.3213496211870024,"Loyal, Low-Spend (Stable)",False,False,False,True
Female,0,No,54,Yes,No,DSL,115,No,0,0,1,0,0,0,False,False,0.880734693482843,1.6697256352466403,"Loyal, High-Spend",False,False,True,False
Female,0,No,5,Yes,Yes,Fiber optic,81,Yes,0,0,1,1,1,1,False,False,-1.1145631287986442,0.5397638717050421,"New, High-Spend (At-Risk)",True,False,False,False
Female,0,Yes,14,Yes,Yes,Fiber optic,20,No,0,1,1,1,1,0,False,False,-0.748079855318371,-1.4875204687666492,"New, Low-Spend",False,True,False,False
Female,0,Yes,62,Yes,No,DSL,100,Yes,0,1,1,0,0,1,True,False,1.2064976032430856,1.1712130925077,"Loyal, High-Spend",False,False,True,False
Female,1,Yes,72,Yes,No,DSL,90,No,0,1,1,0,0,0,False,False,1.6137012404433893,0.8388713973484064,"Loyal, High-Spend",False,False,True,False
